play,act,scene,location,entity_text,spacy_label,label_description,start_char,end_char
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,morrow,DATE,Absolute or relative dates or periods,2186,2192
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Mercutio,PERSON,"People, including fictional",2315,2323
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,MERCUTIO,PERSON,"People, including fictional",2402,2410
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Benvolio,PERSON,"People, including fictional",3002,3010
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Swits,PERSON,"People, including fictional",3034,3039
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,one,CARDINAL,Numerals that do not fall under another type,3193,3196
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Romeo,PERSON,"People, including fictional",3888,3893
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Peter,PERSON,"People, including fictional",4387,4392
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Two,CARDINAL,Numerals that do not fall under another type,4447,4450
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,two,CARDINAL,Numerals that do not fall under another type,4452,4455
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",4478,4483
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Peter,PERSON,"People, including fictional",4485,4490
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,PETER,PERSON,"People, including fictional",4492,4497
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",4505,4510
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Peter,PERSON,"People, including fictional",4520,4525
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Peter,PERSON,"People, including fictional",4542,4547
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",4598,4603
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,morrow,DATE,Absolute or relative dates or periods,4617,4623
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",4681,4686
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,noon,TIME,Times smaller than a day,4795,4799
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",4801,4806
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,One,CARDINAL,Numerals that do not fall under another type,4849,4852
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,mar. NURSE,DATE,Absolute or relative dates or periods,4901,4911
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,mar,PERSON,"People, including fictional",4958,4961
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Romeo,ORG,"Companies, agencies, institutions, etc.",5033,5038
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Romeo,ORG,"Companies, agencies, institutions, etc.",5073,5078
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",5204,5209
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,i'faith,GPE,"Countries, cities, states",5275,5282
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",5300,5305
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,BENVOLIO,PERSON,"People, including fictional",5361,5369
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Lent,EVENT,"Named hurricanes, battles, wars, sports events, etc.",5656,5660
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Romeo,ORG,"Companies, agencies, institutions, etc.",5741,5746
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Mercutio,PERSON,"People, including fictional",5900,5908
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Benvolio,PERSON,"People, including fictional",5913,5921
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",5923,5928
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Nurse,PERSON,"People, including fictional",6028,6033
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,a month,DATE,Absolute or relative dates or periods,6125,6132
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",6134,6139
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,twenty,CARDINAL,Numerals that do not fall under another type,6229,6235
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Jacks,PERSON,"People, including fictional",6241,6246
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,PETER,PERSON,"People, including fictional",6445,6450
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",6652,6657
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,first,ORDINAL,"""first"", ""second"", etc.",6866,6871
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",7236,7241
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,i'faith,PERSON,"People, including fictional",7259,7266
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Lord,PERSON,"People, including fictional",7298,7302
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Nurse,PERSON,"People, including fictional",7364,7369
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",7394,7399
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,this afternoon,TIME,Times smaller than a day,7542,7556
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Friar Lawrence',WORK_OF_ART,"Titles of books, songs, etc.",7581,7596
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",7649,7654
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",7715,7720
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,This afternoon,TIME,Times smaller than a day,7722,7736
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Nurse,PERSON,"People, including fictional",7791,7796
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,this hour,TIME,Times smaller than a day,7828,7837
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Farewell,PERSON,"People, including fictional",7991,7999
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Farewell,PERSON,"People, including fictional",8037,8045
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",8075,8080
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Nurse,PERSON,"People, including fictional",8160,8165
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",8167,8172
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Two,CARDINAL,Numerals that do not fall under another type,8218,8221
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",8307,8312
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,one,CARDINAL,Numerals that do not fall under another type,8438,8441
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Paris,GPE,"Countries, cities, states",8442,8447
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Paris,GPE,"Countries, cities, states",8593,8598
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Romeo,ORG,"Companies, agencies, institutions, etc.",8731,8736
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Nurse,PERSON,"People, including fictional",8774,8779
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,an R. NURSE,ORG,"Companies, agencies, institutions, etc.",8805,8816
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",9047,9052
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Peter,PERSON,"People, including fictional",9076,9081
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,Exit Romeo,PERSON,"People, including fictional",9083,9093
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,PETER,ORG,"Companies, agencies, institutions, etc.",9095,9100
THE TRAGEDY OF ROMEO AND JULIET,2,4,A Street.,NURSE,GPE,"Countries, cities, states",9108,9113
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,nine,CARDINAL,Numerals that do not fall under another type,39,43
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,half an hour,TIME,Times smaller than a day,74,86
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,Love,WORK_OF_ART,"Titles of books, songs, etc.",173,177
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,ten,CARDINAL,Numerals that do not fall under another type,214,217
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,Cupid,ORG,"Companies, agencies, institutions, etc.",382,387
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,the highmost hill,ORG,"Companies, agencies, institutions, etc.",415,432
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,day,DATE,Absolute or relative dates or periods,441,444
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,nine,CARDINAL,Numerals that do not fall under another type,465,469
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,twelve,CARDINAL,Numerals that do not fall under another type,475,481
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,three long hours,TIME,Times smaller than a day,485,501
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,Unwieldy,GPE,"Countries, cities, states",710,718
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,Peter,PERSON,"People, including fictional",766,771
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,Hast,ORG,"Companies, agencies, institutions, etc.",817,821
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,NURSE,GPE,"Countries, cities, states",860,865
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,Peter,PERSON,"People, including fictional",867,872
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,Exit Peter,PERSON,"People, including fictional",892,902
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,sham'st,PERSON,"People, including fictional",1022,1029
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,NURSE,GPE,"Countries, cities, states",1095,1100
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,NURSE,GPE,"Countries, cities, states",1293,1298
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,NURSE,GPE,"Countries, cities, states",1695,1700
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,NURSE,GPE,"Countries, cities, states",2195,2200
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,twenty,CARDINAL,Numerals that do not fall under another type,2276,2282
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,Beshrew,PERSON,"People, including fictional",2336,2343
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,JULIET,PERSON,"People, including fictional",2421,2427
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,Sweet,PERSON,"People, including fictional",2473,2478
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,Nurse,PERSON,"People, including fictional",2493,2498
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,NURSE,GPE,"Countries, cities, states",2528,2533
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,NURSE,GPE,"Countries, cities, states",2830,2835
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,Romeo,PERSON,"People, including fictional",3022,3027
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,NURSE,GPE,"Countries, cities, states",3029,3034
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,today,DATE,Absolute or relative dates or periods,3071,3076
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,NURSE,GPE,"Countries, cities, states",3094,3099
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,Friar Lawrence',PERSON,"People, including fictional",3123,3138
THE TRAGEDY OF ROMEO AND JULIET,2,5,Capulet's Garden.,night,TIME,Times smaller than a day,3485,3490
THE TRAGEDY OF ROMEO AND JULIET,2,6,Friar Lawrence's Cell.,Lawrence,PERSON,"People, including fictional",12,20
THE TRAGEDY OF ROMEO AND JULIET,2,6,Friar Lawrence's Cell.,Romeo,PERSON,"People, including fictional",25,30
THE TRAGEDY OF ROMEO AND JULIET,2,6,Friar Lawrence's Cell.,That after-hours,TIME,Times smaller than a day,88,104
THE TRAGEDY OF ROMEO AND JULIET,2,6,Friar Lawrence's Cell.,Juliet,PERSON,"People, including fictional",1084,1090
THE TRAGEDY OF ROMEO AND JULIET,2,6,Friar Lawrence's Cell.,Brags,PERSON,"People, including fictional",1390,1395
THE TRAGEDY OF ROMEO AND JULIET,2,6,Friar Lawrence's Cell.,half,CARDINAL,Numerals that do not fall under another type,1545,1549
THE TRAGEDY OF ROMEO AND JULIET,2,6,Friar Lawrence's Cell.,two,CARDINAL,Numerals that do not fall under another type,1701,1704
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",73,81
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,The day,DATE,Absolute or relative dates or periods,97,104
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,second,ORDINAL,"""first"", ""second"", etc.",424,430
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Jack,PERSON,"People, including fictional",565,569
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Italy,GPE,"Countries, cities, states",592,597
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,two,CARDINAL,Numerals that do not fall under another type,713,716
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Easter,EVENT,"Named hurricanes, battles, wars, sports events, etc.",1376,1382
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,BENVOLIO,PERSON,"People, including fictional",1486,1494
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,an hour,TIME,Times smaller than a day,1587,1594
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,one,CARDINAL,Numerals that do not fall under another type,1836,1839
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,one,CARDINAL,Numerals that do not fall under another type,1866,1869
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,one,CARDINAL,Numerals that do not fall under another type,1880,1883
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",2093,2101
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,thou consortest,PERSON,"People, including fictional",2103,2118
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Romeo,ORG,"Companies, agencies, institutions, etc.",2124,2129
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Consort,PERSON,"People, including fictional",2141,2148
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,BENVOLIO,PERSON,"People, including fictional",2325,2333
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,I. Enter Romeo,ORG,"Companies, agencies, institutions, etc.",2596,2610
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Romeo,ORG,"Companies, agencies, institutions, etc.",2832,2837
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Doth,PERSON,"People, including fictional",2968,2972
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Villain,PERSON,"People, including fictional",3027,3034
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Capulet,PERSON,"People, including fictional",3332,3339
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Alla stoccata,PERSON,"People, including fictional",3455,3468
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,one,CARDINAL,Numerals that do not fall under another type,3607,3610
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,nine,CARDINAL,Numerals that do not fall under another type,3619,3623
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,eight,CARDINAL,Numerals that do not fall under another type,3725,3730
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",3891,3899
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Benvolio,PERSON,"People, including fictional",3980,3988
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",4067,4075
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Verona,GPE,"Countries, cities, states",4127,4133
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Good Mercutio,PERSON,"People, including fictional",4157,4170
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Exeunt Tybalt,WORK_OF_ART,"Titles of books, songs, etc.",4172,4185
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Partizans,NORP,Nationalities or religious or political groups,4195,4204
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,BENVOLIO,PERSON,"People, including fictional",4298,4306
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Exit Page,ORG,"Companies, agencies, institutions, etc.",4436,4445
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,tomorrow,DATE,Absolute or relative dates or periods,4607,4615
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,braggart,PERSON,"People, including fictional",4791,4799
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Benvolio,PERSON,"People, including fictional",4992,5000
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Benvolio,PERSON,"People, including fictional",5145,5153
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Tybalt,PERSON,"People, including fictional",5284,5290
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Juliet,PERSON,"People, including fictional",5352,5358
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Benvolio,PERSON,"People, including fictional",5446,5454
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Romeo,ORG,"Companies, agencies, institutions, etc.",5475,5480
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",5488,5496
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,day,DATE,Absolute or relative dates or periods,5607,5610
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,mo days,DATE,Absolute or relative dates or periods,5627,5634
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",5787,5795
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,gav'st,NORP,Nationalities or religious or political groups,5933,5939
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",5948,5956
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Romeo,ORG,"Companies, agencies, institutions, etc.",6233,6238
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Tybalt,PERSON,"People, including fictional",6280,6286
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,BENVOLIO,PERSON,"People, including fictional",6416,6424
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Exit Romeo,ORG,"Companies, agencies, institutions, etc.",6446,6456
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Enter Citizens,ORG,"Companies, agencies, institutions, etc.",6458,6472
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,FIRST,ORDINAL,"""first"", ""second"", etc.",6474,6479
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",6518,6526
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,BENVOLIO,PERSON,"People, including fictional",6569,6577
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,FIRST,ORDINAL,"""first"", ""second"", etc.",6603,6608
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Montague,GPE,"Countries, cities, states",6704,6712
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Capulet,PERSON,"People, including fictional",6714,6721
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Wives,WORK_OF_ART,"Titles of books, songs, etc.",6729,6734
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Romeo,PERSON,"People, including fictional",6918,6923
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,thy kinsman,PERSON,"People, including fictional",6935,6946
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",6954,6962
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Prince,PERSON,"People, including fictional",7084,7090
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Montague,GPE,"Countries, cities, states",7142,7150
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Benvolio,PERSON,"People, including fictional",7178,7186
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,BENVOLIO,PERSON,"People, including fictional",7216,7224
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Romeo,PERSON,"People, including fictional",7251,7256
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Romeo,ORG,"Companies, agencies, institutions, etc.",7274,7279
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",7567,7575
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,one,CARDINAL,Numerals that do not fall under another type,7664,7667
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Retorts,PERSON,"People, including fictional",7757,7764
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",7994,8002
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Romeo,ORG,"Companies, agencies, institutions, etc.",8054,8059
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Tybalt,PERSON,"People, including fictional",8178,8184
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Romeo,ORG,"Companies, agencies, institutions, etc.",8211,8216
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Benvolio,PERSON,"People, including fictional",8257,8265
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Montague,GPE,"Countries, cities, states",8308,8316
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Some twenty,CARDINAL,Numerals that do not fall under another type,8365,8376
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,one,CARDINAL,Numerals that do not fall under another type,8450,8453
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Prince,PERSON,"People, including fictional",8491,8497
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Romeo,PERSON,"People, including fictional",8510,8515
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",8582,8590
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,doth,PERSON,"People, including fictional",8628,8632
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,MONTAGUE,DATE,Absolute or relative dates or periods,8638,8646
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Romeo,PERSON,"People, including fictional",8652,8657
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Mercutio,PERSON,"People, including fictional",8674,8682
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,Romeo,ORG,"Companies, agencies, institutions, etc.",9122,9127
THE TRAGEDY OF ROMEO AND JULIET,3,1,A public Place.,that hour,TIME,Times smaller than a day,9168,9177
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Gallop,PERSON,"People, including fictional",22,28
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Phoebus,ORG,"Companies, agencies, institutions, etc.",69,76
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Phaeton,ORG,"Companies, agencies, institutions, etc.",106,113
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo Leap,ORG,"Companies, agencies, institutions, etc.",263,273
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,night,TIME,Times smaller than a day,419,424
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Hood,PERSON,"People, including fictional",571,575
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,PERSON,"People, including fictional",725,730
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,night,TIME,Times smaller than a day,750,755
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Whiter,PERSON,"People, including fictional",799,805
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,PERSON,"People, including fictional",903,908
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,this day,DATE,Absolute or relative dates or periods,1218,1226
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,the night,TIME,Times smaller than a day,1233,1242
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",1407,1412
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Nurse,PERSON,"People, including fictional",1477,1482
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",1532,1537
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,NURSE,GPE,"Countries, cities, states",1554,1559
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,NURSE,GPE,"Countries, cities, states",1655,1660
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,the day,DATE,Absolute or relative dates or periods,1753,1760
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,JULIET,PERSON,"People, including fictional",1797,1803
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,NURSE,GPE,"Countries, cities, states",1831,1836
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",1838,1843
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",1880,1885
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,PERSON,"People, including fictional",2033,2038
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,NURSE,GPE,"Countries, cities, states",2313,2318
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Pale,ORG,"Companies, agencies, institutions, etc.",2448,2452
THE TRAGEDY OF ROMEO AND JULIET,3,2,A Room in Capulet's House.,Romeo,ORG,"Companies, agencies, institutions, etc.",2692,2697
